م	Collective File Name	Context	Ambigous
151	000-4 Generalities	احملن: احمل فعل أمر مبني على السكون لاتصاله بنون النسوة	['أمر']
153	000-4 Generalities	استعراض رقم أمر الشراء.	['أمر']
155	000-4 Generalities	الأفعال ثلاثة فعل ماض وفعل أمر مبنيان دائما،	['أمر']
157	000-4 Generalities	الذي صدر أمر ملكي بتطبيقه في المملكة العربية السعودية.	['أمر']
159	000-4 Generalities	الضرب أمر غير مرغوب فيه.	['أمر']
161	000-4 Generalities	إذا جهده الصوم، ولم يستطع أن يصلي الفرائض كما أمر.	['أمر']
163	000-4 Generalities	إن جهاد النفس أمر أصعب بكثير من جهاد العدو: 	['أمر']
165	000-4 Generalities	أمر الحجاج بن يوسف بشأن وكيع بن حسان.	['أمر']
167	000-4 Generalities	أمر الرئيس الأمريكي أوباما بمراجعة المساعدات الأمريكية لمصر	['أمر']
169	000-4 Generalities	أمر الله نبيه بقيام الليل في قوله تعالى: .	['أمر']
171	000-4 Generalities	أمر الملك عبد العزيز بتشكيل مجلس إدارة الحرم.	['أمر']
173	000-4 Generalities	أمر الملك فيصل ببناء مبنى لمكتبة الحرم المكي الشريف.	['أمر']
175	000-4 Generalities	أمر إخلاء هو مسلسل كويتي كوميدي عرض عام 2020.	['أمر']
177	000-4 Generalities	أمر تساو بي قبل وفاته بتعيين إبنه تساو ري إمبراطورا.	['أمر']
179	000-4 Generalities	أمر تمكين غلغت-بلتستان والحكم الذاتي لعام 2009.	['أمر']
181	000-4 Generalities	أمر صدام حسين بإعدام سبعة قادة بعد العملية.	['أمر']
183	000-4 Generalities	أمر ملكي أ/45 لسنة 1434 القاضي بتكوين مجلس الشورى	['أمر']
185	000-4 Generalities	بعدها أمر الإمبراطور ري الجنرال سيما يي	['أمر']
187	000-4 Generalities	تستعمل لتعابير عن الإصابة بالذهول أو عند تذكر أمر نسيناه.	['أمر']
189	000-4 Generalities	‌ج- المساهمة في ترجمة أمر تأسيس الهيئة .	['أمر']
191	000-4 Generalities	ذلك (هكذا) ذكرا (هكذا) للذاكرين هذا ما أمر	['أمر']
193	000-4 Generalities	صدور أمر الدفاع الحادي عشر.	['أمر']
195	000-4 Generalities	فعل أمر "تابع" للمفرد المذكر	['أمر']
197	000-4 Generalities	كما أن الخميني أمر بتطوير المكتبة بعد الثورة الإيرانية.	['أمر']
199	000-4 Generalities	معادلة من نوع أمر 3: 	['أمر']
201	000-4 Generalities	معادلة من نوع أمر 5: 	['أمر']
203	000-4 Generalities	ميزة أخرى هي أنه يمكن للموظفين اختيار رفض تلقي أمر.	['أمر']
205	000-4 Generalities	نشره في الجريدة أو التنبيه على أمر	['أمر']
207	000-4 Generalities	وتصبح المراجعة أمر ضروري في الحالات التالية: 	['أمر']
209	000-4 Generalities	وغيرت ساعات بـرح أليـم ونالها في الجوع أمر عظيـم	['أمر']
211	000-4 Generalities	وقال السدي: (قد استقام أمر الحج فلا تجادلوا فيه).	['أمر']
213	000-4 Generalities	ولقد أمر على اللئيم يسبني	['أمر']
215	000-4 Generalities	يضرب لمن يورط نفسه في أمر فتسوء عاقبته.	['أمر']
3505	200-3 Religion _ A	أي قدمها على أمر دينه وأخراه .	['أمر']
3889	300-4 Social Sciences	«العقارية» يخلو من العوانس والطلاق أمر نادر	['أمر']
3891	300-4 Social Sciences	300 ولي أمر يزورون مدارس الاحسان الاهلية للبنات	['أمر']
3893	300-4 Social Sciences	اختلافي مع المدرب أمر صحي والأهم أننا كسبنا	['أمر']
3895	300-4 Social Sciences	اضطرابات الدورة الشهرية لدى الفتيات أمر طبيعي !!	['أمر']
3897	300-4 Social Sciences	الإخوان": محاولات "الجمل" للالتفاف على الدستور "أمر منكر"	['أمر']
3899	300-4 Social Sciences	البدوى": تحالف الوفد مع الإخوان أمر مرفوض على الإطلاق	['أمر']
3901	300-4 Social Sciences	التعاون الإسلامى": زيارة القدس أمر سيادى يتعلق بالدول الأعضاء	['أمر']
3903	300-4 Social Sciences	الحديث عن دورة جديدة للبرنامج أمر سابق لأوانه.	['أمر']
3905	300-4 Social Sciences	الصياد": وجود بلطجية أمر طبيعى.. والبيئة السياسية تسمح لهم بالعمل	['أمر']
3907	300-4 Social Sciences	المصريين الأحرار": حبس الصحفيين أمر مرفوض	['أمر']
3909	300-4 Social Sciences	انسوا أمر البطولة يا نصراويون	['أمر']
3911	300-4 Social Sciences	إذابة القار أمر فني وليس تلويثا للبيئة	['أمر']
3913	300-4 Social Sciences	أمر" للشرطة بالقبض على بوش ونائبه تشيني بتهمة انتهاك الدستور	['أمر']
3915	300-4 Social Sciences	دربالة: ما يحدث بميدان التحرير أمر مدبر لتعطيل الانتخابات	['أمر']
3917	300-4 Social Sciences	دعوا أمر المفاوضات وحل النزاعات لكبار السن	['أمر']
3919	300-4 Social Sciences	دير شبيغل الألمانية: أمر لا يصدق ويثير الدهشة	['أمر']
3921	300-4 Social Sciences	ديفيد فيا: الفوز بهذه الطريقة في ويمبلي أمر رائع	['أمر']
3923	300-4 Social Sciences	ذكرى الأضحية والفداء أمر وتلبية للنداء	['أمر']
3925	300-4 Social Sciences	رانييرى: أحلم باللعب بطريقة برشلونة ولكنه أمر مستحيل	['أمر']
3927	300-4 Social Sciences	ربما يحدث أمر سيئ لزوجي، تقول ميشيل أوباما	['أمر']
3929	300-4 Social Sciences	رعاية ولاة الأمر أمر ألفناه وتعودناه	['أمر']
3931	300-4 Social Sciences	رفعت عيد: نترك أمر المعالجة إلى الجيش	['أمر']
3933	300-4 Social Sciences	روسيا: استبعاد الأسد عن الحوار في سوريا أمر "مستحيل"	['أمر']
3935	300-4 Social Sciences	رونالدينيو هو خليفتي ومشاهدته أمر ممتع	['أمر']
3937	300-4 Social Sciences	زاهر خارج اتحاد الكرة المصري بـ «أمر القضاء»	['أمر']
3939	300-4 Social Sciences	زدك ينتظر أمر الإخلاء من وكيل الجمهورية لاستلام مقر العميد	['أمر']
3941	300-4 Social Sciences	ساندرا بولوك تحصل على أمر قضائي بمنع مهووس من مطاردتها	['أمر']
3943	300-4 Social Sciences	سبيرز: العودة إلى العزوبية "أمر رائع"	['أمر']
3945	300-4 Social Sciences	ستالين أمر بتجويع الأوكرانيين في الثلاثينات	['أمر']
3947	300-4 Social Sciences	سخط في اللد على أمر بهدم منزل أعيد بناؤه	['أمر']
3949	300-4 Social Sciences	سقوط القادسية وستة الأهلي أمر طبيعي	['أمر']
3951	300-4 Social Sciences	سلام يزور الحص: تحرك الثلاثاء أمر مطلوب	['أمر']
3953	300-4 Social Sciences	سلامة: مواجهة الزمالك فى بداية الموسم "أمر صعب"	['أمر']
3955	300-4 Social Sciences	سماحة المفتي يؤكد: تسييس الحج أمر مرفوض في الإسلام	['أمر']
3957	300-4 Social Sciences	سمير فرنجية: أمر مذل التعامل مع المسيحيين كأقلية	['أمر']
3959	300-4 Social Sciences	شابة أميركية تحصل على أمر حظر اقتراب.. ضد والديها	['أمر']
3961	300-4 Social Sciences	شرارة: حيثيات استقالة شذا عمر أمر خطير	['أمر']
3963	300-4 Social Sciences	شرطة عجمان تحذر من انتظار أمر النيابة لإتلاف المفرقعات	['أمر']
3965	300-4 Social Sciences	شريدة: غياب اللقب الخليجي عن خزائن البحرين أمر محير	['أمر']
3967	300-4 Social Sciences	شهادة لأوساريس: الجنرال ماسو هو من أمر باغتيال موريس أودان	['أمر']
3969	300-4 Social Sciences	صالح خليفة: رحيل اللاعبين أمر خطير وسيضر بالاتفاق	['أمر']
3971	300-4 Social Sciences	صحف بريطانية: صدام أمر مرؤوسيه بإخفاء أسلحة الدمار	['أمر']
3973	300-4 Social Sciences	صحيفة أمريكية: إسرائيل على وشك إصدار أمر بضرب المفاعل الإيراني	['أمر']
3975	300-4 Social Sciences	صدقى: اعتزال شيكابالا دوليا أمر خاص به	['أمر']
3977	300-4 Social Sciences	صغيرة، ولكن لا يعصى لها أمر..!!	['أمر']
3979	300-4 Social Sciences	صفير: عند الله ليس من أمر عسير	['أمر']
3981	300-4 Social Sciences	صنعاء: شارون أمر باغتيالات فورية ضد إسلاميي الجزيرة	['أمر']
3983	300-4 Social Sciences	طارق الزمر: تراجع الجنيه أمام الدولار أمر متوقع	['أمر']
3985	300-4 Social Sciences	طرقي: سياسة التخبط أمر محزن ويدعو للاستغراب	['أمر']
3987	300-4 Social Sciences	طلب الهلال للعبود أمر طبيعي	['أمر']
3989	300-4 Social Sciences	طهران: مصادرة أسلحة إيرانية في قبرص أمر «غير شرعي»	['أمر']
3991	300-4 Social Sciences	عاشور: تعديل الدوائر الانتخابية أمر ملح	['أمر']
3993	300-4 Social Sciences	عبد المسيح بسيط: البابا أمر القساوسة بفض مظاهرات الأقباط	['أمر']
3995	300-4 Social Sciences	عبود: مجلس النواب المكان الأصح لبت أمر المحكمة	['أمر']
3997	300-4 Social Sciences	عجيب أمر ما يجري، وأعجب منه أن تدري..	['أمر']
3999	300-4 Social Sciences	عريقات: استخدام أمريكا للفيتو أمر مثير للاستغراب	['أمر']
4001	300-4 Social Sciences	عسكر العنزي: إيقاف تجنيس زوجات الكويتيين أمر مستغرب	['أمر']
4003	300-4 Social Sciences	عضو بالحركة الشعبية لتحرير السودان: انفصال الجنوب أمر حتمى	['أمر']
4005	300-4 Social Sciences	عندما أمر صدام بقتل «الجنين النووي»!	['أمر']
11353	800-2 Literature & rhetoric _ A	114 - أمر نهار قضي ليلا	['أمر']
11355	800-2 Literature & rhetoric _ A	التحذير من الدخول في أمر السلطان: 	['أمر']
11615	800-3 Literature & rhetoric _ A	الملوم وهذا أمر معلوم وقد قيل: 	['أمر']
11681	900-2 Geography & history _ A	الإشارة إلى قصة الذبح سبب أمر الله خليله بذبح ولده	['أمر']
