م	Collective File Name	Context	Ambigous
210	000-4 Generalities	وفي عام 1998، أمر الرئيس كارلوس منعم	['أمر']
214	000-4 Generalities	ولكن عليه النصح والجد والتقى... وإن ناله أمر القضاء تصبرا	['أمر']
160	000-4 Generalities	العناية بالتصميم الخاص بتعبئة المنتج هو أمر ضروري .	['أمر']
154	000-4 Generalities	الاستنساخ: ، وخصوصا الاستنساخ البشري، هو أمر مثير للجدل للغاية.	['أمر']
156	000-4 Generalities	التحفيظ الإجباري بناء على أمر من المحكمة.	['أمر']
180	000-4 Generalities	أمر سلطة الائتلاف المؤقتة 2	['أمر']
186	000-4 Generalities	تحديد مرحلة الورم الخبيث أمر ضروري لسببين اثنين: 	['أمر']
198	000-4 Generalities	معادلة من نوع أمر 2: 	['أمر']
200	000-4 Generalities	معادلة من نوع أمر 4: 	['أمر']
204	000-4 Generalities	نسخة التصدير لسلاح الجو السلطاني العماني. 16 أربعة أمر شراء.	['أمر']
176	000-4 Generalities	أمر إطلاق النار (ألمانيا الشرقية)	['أمر']
194	000-4 Generalities	علاوة على ذلك، أمر طلعت باشا في مايو 1916 بالتالي: 	['أمر']
150	000-4 Generalities	glMatrixMode(GL_PROJECTION); /* أمر إعلام بوجوب تغيير مصفوفة الإسقاط */	['أمر']
206	000-4 Generalities	هدايتهم بما أمر به.	['أمر']
188	000-4 Generalities	توليه أمر الاتحاد في الحرب.	['أمر']
212	000-4 Generalities	ولست في أمر النساء أحمده	['أمر']
196	000-4 Generalities	في بعض البلدان إطلاق السراح بكفالة هو أمر شائع.	['أمر']
182	000-4 Generalities	أمر طبيعي للسطح عند formula_14.	['أمر']
208	000-4 Generalities	وتضم تلك المدينة التي أمر أخناتون بإنشائها: 	['أمر']
216	000-4 Generalities	يضرب مثلا لوقوع أمر كان من المستبعد حدوثه	['أمر']
190	000-4 Generalities	جيب: فعل أمر من جاء، تعني أجلب أو أحضر	['أمر']
172	000-4 Generalities	أمر الملك عبد العزيز بتشكيل مجلس إدارة الحرم.	['أمر']
170	000-4 Generalities	أمر الملك حمد بالإفراج عن 308 معتقل سياسي.	['أمر']
178	000-4 Generalities	أمر تقييد الحركة في ماليزيا 2020	['أمر']
168	000-4 Generalities	أمر الرئيس النيجيري محمد بخاري الشرطة والجيش بإجراء عملية إنقاذ.	['أمر']
164	000-4 Generalities	أحدهما: لمن عزائم الله التي أمر بها.	['أمر']
174	000-4 Generalities	أمر المواطنة الفلسطينية عام 1925	['أمر']
162	000-4 Generalities	إعادة تدوير الكدارة أمر مختلف.	['أمر']
192	000-4 Generalities	سبب حالة انعدام الدماغ أمر مختلف فيه.	['أمر']
166	000-4 Generalities	أمر الدخول الحالي ويعرف بال Market Order.	['أمر']
158	000-4 Generalities	الروح أمر خاص بالله لا يعلمه إلا هو.	['أمر']
152	000-4 Generalities	استخدام وحيازة رذاذ الفلفل للدفاع عن النفس أمر قانوني.	['أمر']
202	000-4 Generalities	مما أغضب فاتك المتسلط الذي أمر بأن تحضر غربة إليه.	['أمر']
3890	300-4 Social Sciences	1931 صدور أمر سام بالموافقة على النظام التجاري.	['أمر']
3938	300-4 Social Sciences	زجاجة خل تفضح أمر اللص	['أمر']
3974	300-4 Social Sciences	صدر (أمس) أمر ملكي كريم فيما يلي نصه: 	['أمر']
3992	300-4 Social Sciences	عبد الرحمن بن مساعد: سأجتمع مع جيرتس لبحث أمر استمراره	['أمر']
3994	300-4 Social Sciences	عبدالرحمن أمر بحرق المستندات السرية لـ «أمن الدولة» المصري	['أمر']
3898	300-4 Social Sciences	الأهلية للمشاريع تتلقى أمر شراء من "نفط الكويت"	['أمر']
3906	300-4 Social Sciences	العربية": الأسد أمر بتفجير "القزاز" ليوهم الغرب بوجود إرهابيين	['أمر']
3990	300-4 Social Sciences	طيار جزائري متهم في هجمات سبتمبر يطالب برفع أمر اعتقاله	['أمر']
3976	300-4 Social Sciences	صدور أمر اعتقال بحق الصحاف	['أمر']
4002	300-4 Social Sciences	عسيري: مشاهدة جماهير نجران والهلال على الأرض أمر مؤسف	['أمر']
3930	300-4 Social Sciences	رفض باتستوتا عرض الزعيم أمر متوقع	['أمر']
3960	300-4 Social Sciences	شافيز يدعو أوباما إلى "نسيان" أمر احتلال الدول الأخرى	['أمر']
3936	300-4 Social Sciences	رئيس النصر: خسارة ثلاث مباريات أمر غير مقبول	['أمر']
3894	300-4 Social Sciences	ازدراء الأماكن التاريخية وإهمالها أمر لا يليق ببلادنا	['أمر']
3922	300-4 Social Sciences	ديكو: إيقاف ميسي أمر شبه مستحيل	['أمر']
3920	300-4 Social Sciences	ديشامب: فوز فرنسا بلقب يورو 2012 أمر بعيد المنال	['أمر']
3918	300-4 Social Sciences	دومينيك: هزمنا البرازيل إنه أمر لا يصدق	['أمر']
3916	300-4 Social Sciences	درودكال" أمر باستخدام "المخزون" من المتفجرات والسيارات المفخخة	['أمر']
3912	300-4 Social Sciences	إيغيل في حيرة من أمر عقم الهجوم الشلفاوي	['أمر']
3910	300-4 Social Sciences	إده يستنكر تطاول فرنجية: أمر عمليات سوري ضد المواقع الاستقلالية	['أمر']
3892	300-4 Social Sciences	اتصالات تحسم هذا الأسبوع أمر شراء "تيم هيلاس	['أمر']
3956	300-4 Social Sciences	سمو الشيخ جابر المبارك أمر وأمره مشكور	['أمر']
3942	300-4 Social Sciences	سأفصل قريبا في أمر مشاركتي في كأس إفريقيا 2013	['أمر']
3982	300-4 Social Sciences	ضم القطاع الفضائي لقطاع التليفزيون.. أمر نهائي	['أمر']
3996	300-4 Social Sciences	عجب أمر من يتوقفون عن التعلم	['أمر']
4000	300-4 Social Sciences	عزت الدوري: إنشاء إقليم للسنة أمر مرفوض	['أمر']
3962	300-4 Social Sciences	شرطة المالديف تعتقل الرئيس السابق لتجاهله أمر استدعاء محكمة	['أمر']
3896	300-4 Social Sciences	الاستقلال" المغربى: الملك أمر ببقاء وزرائنا فى الحكومة	['أمر']
3998	300-4 Social Sciences	عرض ألفاروميو سبايدر التي أمر بتطويرها موسوليني	['أمر']
3926	300-4 Social Sciences	رايس: الانسحاب السوري من لبنان أمر جيد جدا	['أمر']
3934	300-4 Social Sciences	رونالدو يرى أن جلوس كاسياس على مقاعد البدلاء "أمر منطقي"	['أمر']
3932	300-4 Social Sciences	روراوة أمر بوقف المباراة بمكالمة من حناشي	['أمر']
3970	300-4 Social Sciences	صبرى سراج: إقامة الدورى 30 ديسمبر أمر شبه مستحيل	['أمر']
3978	300-4 Social Sciences	صفر أمر بصرف الرواتب المتأخرة لغير الكويتيين	['أمر']
3952	300-4 Social Sciences	سلام: مساحة عدم الثقة تتسع والمحكمة أمر لا رجوع عنه	['أمر']
3904	300-4 Social Sciences	الخارجية السعودية": الاتحاد أمر يخص "التعاون الخليجى" فقط	['أمر']
3950	300-4 Social Sciences	سكرتير النائب العام يؤكد صدور أمر اعتقال للمدون محمد عادل	['أمر']
3966	300-4 Social Sciences	شكيب: زيادة إنتاج أوبك أمر "غير منطقى"	['أمر']
3968	300-4 Social Sciences	شيخ الأزهر: التخلص من ثمرة الاغتصاب أمر واجب شرعا	['أمر']
3928	300-4 Social Sciences	رشفات.. لمن يهمه أمر الوطن	['أمر']
3948	300-4 Social Sciences	سرور يلجأ لمجلس الدولة لحسم أمر "سليمان"	['أمر']
3944	300-4 Social Sciences	ستالين أمر باغتيال ألكسندر أليخين لأن الثورة لا تحتاج لعباقرة.	['أمر']
3946	300-4 Social Sciences	ستيفنز: السمعة أمر مهم للصحافي	['أمر']
3914	300-4 Social Sciences	دراسة: الحزن يحفز للسعي وراء أمر ما وتحقيقه	['أمر']
3954	300-4 Social Sciences	سليمان فرنجية: القاضي مزهر أمر بإزالة معالم جريمة اغتيال الحريري	['أمر']
3980	300-4 Social Sciences	صنداي تايمز: شارون أمر الجيش بالاستعداد لضرب منشآت نووية إيرانية	['أمر']
3958	300-4 Social Sciences	سورية والمهجر للخدمات المالية تحصل على أمر المباشرة	['أمر']
3988	300-4 Social Sciences	طلعت السادات: "أنا تحت أمر القوات المسلحة.. الداخلية لأ"	['أمر']
3984	300-4 Social Sciences	طارق عزيز: صدام أمر بسحق انتفاضة الشيعة عام 1991	['أمر']
3900	300-4 Social Sciences	التجمع": اعتذار المجلس العسكرى للاعتداء على المتظاهرين أمر "محمود"	['أمر']
3972	300-4 Social Sciences	صحوة العالم الإسلامي أمر يعني "الكاثوليكية	['أمر']
3908	300-4 Social Sciences	الوفد" ينسحب من ميدان التحرير.. و"المعتصمون": أمر متوقع	['أمر']
3902	300-4 Social Sciences	الجماعة الإسلامية": قداس الميلاد "أمر دينى" ولن نشارك فيه	['أمر']
3924	300-4 Social Sciences	ذياب عوانة: ما يحدث معنا أمر غير مريح	['أمر']
4006	300-4 Social Sciences	هذا أمر خاص بي..	['أمر']
3986	300-4 Social Sciences	طلائع الجيش يحسم أمر فاروق جعفر	['أمر']
3964	300-4 Social Sciences	شركة "فاكسيرا" تنتظر إصدار الحكومة أمر توريد الأمصال	['أمر']
4004	300-4 Social Sciences	عند اختيار شريك الحياة.. اكتمال المواصفات أمر نسبي	['أمر']
3940	300-4 Social Sciences	زكريا عبد العزيز: مطالبة الاستشارى بإعلان دستورى جديد أمر "صائب"	['أمر']
11318	500-600-2 Mathematics, Natural & Applied Sciences _ A	أخبر بهذا لأنه أمر نادر .	['أمر']
11356	800-2 Literature & rhetoric _ A	فاتقوا الله وأطيعون ولا تطيعوا أمر المسرفين .	['أمر']
11354	800-2 Literature & rhetoric _ A	قولهم من قل ذل ومن أمر فل	['أمر']
11682	900-2 Geography & history _ A	الفسطاط ومعه فلان يذاكر أمر القتال ومعه فلان.	['أمر']
11862	900-3 Geography & history _ A	اشتهار أمر أبي عبد الله الشيعي	['أمر']
11860	900-3 Geography & history _ A	ابتداء أمر القرامطة بالبحرين و الشام	['أمر']
11866	900-3 Geography & history _ A	أمر البلد وما اشتمل عليه بنيانه ظاهرا وباطنا	['أمر']
